id_genesynonym;id_ENSEMBL;name_genesynonym
ENSG00000185215_B94;ENSG00000185215;B94
ENSG00000185215_EXOC3L3;ENSG00000185215;EXOC3L3
ENSG00000118503_A20;ENSG00000118503;A20
ENSG00000118503_AISBL;ENSG00000118503;AISBL
ENSG00000118503_OTUD7C;ENSG00000118503;OTUD7C
ENSG00000118503_TNFA1P2;ENSG00000118503;TNFA1P2
ENSG00000123610_TSG-6;ENSG00000123610;TSG-6
ENSG00000123610_TSG6;ENSG00000123610;TSG6
ENSG00000067182_CD120a;ENSG00000067182;CD120a
ENSG00000067182_FPF;ENSG00000067182;FPF
ENSG00000067182_TBP1;ENSG00000067182;TBP1
ENSG00000067182_TNF-R;ENSG00000067182;TNF-R
ENSG00000067182_TNF-R-I;ENSG00000067182;TNF-R-I
ENSG00000067182_TNF-R55;ENSG00000067182;TNF-R55
ENSG00000067182_TNFAR;ENSG00000067182;TNFAR
ENSG00000067182_TNFR1;ENSG00000067182;TNFR1
ENSG00000067182_TNFR55;ENSG00000067182;TNFR55
ENSG00000067182_TNFR60;ENSG00000067182;TNFR60
ENSG00000067182_p55;ENSG00000067182;p55
ENSG00000067182_p55-R;ENSG00000067182;p55-R
ENSG00000067182_p60;ENSG00000067182;p60
ENSG00000028137_CD120b;ENSG00000028137;CD120b
ENSG00000028137_TBPII;ENSG00000028137;TBPII
ENSG00000028137_TNF-R-II;ENSG00000028137;TNF-R-II
ENSG00000028137_TNF-R75;ENSG00000028137;TNF-R75
ENSG00000028137_TNFBR;ENSG00000028137;TNFBR
ENSG00000028137_TNFR1B;ENSG00000028137;TNFR1B
ENSG00000028137_TNFR2;ENSG00000028137;TNFR2
ENSG00000028137_TNFR80;ENSG00000028137;TNFR80
ENSG00000028137_p75;ENSG00000028137;p75
ENSG00000028137_p75TNFR;ENSG00000028137;p75TNFR
ENSG00000114854_CMD1Z;ENSG00000114854;CMD1Z
ENSG00000114854_CMH13;ENSG00000114854;CMH13
ENSG00000114854_TN-C;ENSG00000114854;TN-C
ENSG00000114854_TNC;ENSG00000114854;TNC
ENSG00000114854_TNNC;ENSG00000114854;TNNC
ENSG00000159173_SSTNI;ENSG00000159173;SSTNI
ENSG00000159173_TNN1;ENSG00000159173;TNN1
ENSG00000130598_AMCD2B;ENSG00000130598;AMCD2B
ENSG00000130598_DA2B;ENSG00000130598;DA2B
ENSG00000130598_FSSV;ENSG00000130598;FSSV
ENSG00000130598_fsTnI;ENSG00000130598;fsTnI
ENSG00000129991_CMD1FF;ENSG00000129991;CMD1FF
ENSG00000129991_CMD2A;ENSG00000129991;CMD2A
ENSG00000129991_CMH7;ENSG00000129991;CMH7
ENSG00000129991_RCM1;ENSG00000129991;RCM1
ENSG00000129991_TNNC1;ENSG00000129991;TNNC1
ENSG00000129991_cTnI;ENSG00000129991;cTnI
ENSG00000105048_ANM;ENSG00000105048;ANM
ENSG00000105048_NEM5;ENSG00000105048;NEM5
ENSG00000105048_STNT;ENSG00000105048;STNT
ENSG00000105048_TNT;ENSG00000105048;TNT
ENSG00000105048_TNTS;ENSG00000105048;TNTS
ENSG00000118194_CMD1D;ENSG00000118194;CMD1D
ENSG00000118194_CMH2;ENSG00000118194;CMH2
ENSG00000118194_CMPD2;ENSG00000118194;CMPD2
ENSG00000118194_LVNC6;ENSG00000118194;LVNC6
ENSG00000118194_RCM3;ENSG00000118194;RCM3
ENSG00000118194_TnTC;ENSG00000118194;TnTC
ENSG00000118194_cTnT;ENSG00000118194;cTnT
ENSG00000130595_TNTF;ENSG00000130595;TNTF
ENSG00000118245_TP1;ENSG00000118245;TP1
ENSG00000178279_TP2;ENSG00000178279;TP2
ENSG00000116147_TN-R;ENSG00000116147;TN-R
ENSG00000079308_MST091;ENSG00000079308;MST091
ENSG00000079308_MST122;ENSG00000079308;MST122
ENSG00000079308_MST127;ENSG00000079308;MST127
ENSG00000079308_MSTP091;ENSG00000079308;MSTP091
ENSG00000079308_MSTP122;ENSG00000079308;MSTP122
ENSG00000079308_MSTP127;ENSG00000079308;MSTP127
ENSG00000079308_MXRA6;ENSG00000079308;MXRA6
ENSG00000079308_PPP1R155;ENSG00000079308;PPP1R155
ENSG00000079308_TNS;ENSG00000079308;TNS
ENSG00000168477_EDS3;ENSG00000168477;EDS3
ENSG00000168477_EDSCLL;ENSG00000168477;EDSCLL
ENSG00000168477_HXBL;ENSG00000168477;HXBL
ENSG00000168477_TENX;ENSG00000168477;TENX
ENSG00000168477_TN-X;ENSG00000168477;TN-X
ENSG00000168477_TNX;ENSG00000168477;TNX
ENSG00000168477_TNXB1;ENSG00000168477;TNXB1
ENSG00000168477_TNXB2;ENSG00000168477;TNXB2
ENSG00000168477_TNXBS;ENSG00000168477;TNXBS
ENSG00000168477_VUR8;ENSG00000168477;VUR8
ENSG00000168477_XB;ENSG00000168477;XB
ENSG00000168477_XBS;ENSG00000168477;XBS
ENSG00000198900_TOPI;ENSG00000198900;TOPI
ENSG00000131747_TOP2;ENSG00000131747;TOP2
ENSG00000131747_TP2A;ENSG00000131747;TP2A
ENSG00000077097_TOPIIB;ENSG00000077097;TOPIIB
ENSG00000077097_top2beta;ENSG00000077097;top2beta
ENSG00000177302_TOP3;ENSG00000177302;TOP3
ENSG00000177302_ZGRF7;ENSG00000177302;ZGRF7
ENSG00000141510_BCC7;ENSG00000141510;BCC7
ENSG00000141510_LFS1;ENSG00000141510;LFS1
ENSG00000141510_P53;ENSG00000141510;P53
ENSG00000141510_TRP53;ENSG00000141510;TRP53
ENSG00000067369_53BP1;ENSG00000067369;53BP1
ENSG00000067369_TDRD30;ENSG00000067369;TDRD30
ENSG00000067369_TP53;ENSG00000067369;TP53
ENSG00000067369_p202;ENSG00000067369;p202
ENSG00000067369_p53BP1;ENSG00000067369;p53BP1
ENSG00000143514_53BP2;ENSG00000143514;53BP2
ENSG00000143514_ASPP2;ENSG00000143514;ASPP2
ENSG00000143514_BBP;ENSG00000143514;BBP
ENSG00000143514_P53BP2;ENSG00000143514;P53BP2
ENSG00000143514_PPP1R13A;ENSG00000143514;PPP1R13A
ENSG00000078900_P73;ENSG00000078900;P73
ENSG00000146242_5T4;ENSG00000146242;5T4
ENSG00000146242_5T4AG;ENSG00000146242;5T4AG
ENSG00000146242_M6P1;ENSG00000146242;M6P1
ENSG00000146242_WAIF1;ENSG00000146242;WAIF1
ENSG00000076554_D52;ENSG00000076554;D52
ENSG00000076554_N8L;ENSG00000076554;N8L
ENSG00000076554_PC-1;ENSG00000076554;PC-1
ENSG00000076554_PrLZ;ENSG00000076554;PrLZ
ENSG00000076554_hD52;ENSG00000076554;hD52
ENSG00000111907_D53;ENSG00000111907;D53
ENSG00000101150_D54;ENSG00000101150;D54
ENSG00000101150_TPD54;ENSG00000101150;TPD54
ENSG00000129167_TPRH;ENSG00000129167;TPRH
ENSG00000129167_TRPH;ENSG00000129167;TRPH
ENSG00000111669_HEL-S-49;ENSG00000111669;HEL-S-49
ENSG00000111669_TIM;ENSG00000111669;TIM
ENSG00000111669_TPI;ENSG00000111669;TPI
ENSG00000111669_TPID;ENSG00000111669;TPID
ENSG00000140416_C15orf13;ENSG00000140416;C15orf13
ENSG00000140416_CMD1Y;ENSG00000140416;CMD1Y
ENSG00000140416_CMH3;ENSG00000140416;CMH3
ENSG00000140416_HEL-S-265;ENSG00000140416;HEL-S-265
ENSG00000140416_HTM-alpha;ENSG00000140416;HTM-alpha
ENSG00000140416_LVNC9;ENSG00000140416;LVNC9
ENSG00000140416_TMSA;ENSG00000140416;TMSA
ENSG00000198467_AMCD1;ENSG00000198467;AMCD1
ENSG00000198467_DA1;ENSG00000198467;DA1
ENSG00000198467_DA2B;ENSG00000198467;DA2B
ENSG00000198467_HEL-S-273;ENSG00000198467;HEL-S-273
ENSG00000198467_NEM4;ENSG00000198467;NEM4
ENSG00000198467_TMSB;ENSG00000198467;TMSB
ENSG00000143549_CAPM1;ENSG00000143549;CAPM1
ENSG00000143549_CFTD;ENSG00000143549;CFTD
ENSG00000143549_HEL-189;ENSG00000143549;HEL-189
ENSG00000143549_HEL-S-82p;ENSG00000143549;HEL-S-82p
ENSG00000143549_NEM1;ENSG00000143549;NEM1
ENSG00000143549_OK/SW-cl.5;ENSG00000143549;OK/SW-cl.5
ENSG00000143549_TM-5;ENSG00000143549;TM-5
ENSG00000143549_TM3;ENSG00000143549;TM3
ENSG00000143549_TM30;ENSG00000143549;TM30
ENSG00000143549_TM30nm;ENSG00000143549;TM30nm
ENSG00000143549_TM5;ENSG00000143549;TM5
ENSG00000143549_TPMsk3;ENSG00000143549;TPMsk3
ENSG00000143549_TRK;ENSG00000143549;TRK
ENSG00000143549_hscp30;ENSG00000143549;hscp30
ENSG00000167460_HEL-S-108;ENSG00000167460;HEL-S-108
ENSG00000137364_TPMTD;ENSG00000137364;TPMTD
ENSG00000115705_MSA;ENSG00000115705;MSA
ENSG00000115705_TDH2A;ENSG00000115705;TDH2A
ENSG00000115705_TPX;ENSG00000115705;TPX
ENSG00000134900_TPP-2;ENSG00000134900;TPP-2
ENSG00000134900_TPP-II;ENSG00000134900;TPP-II
ENSG00000134900_TPPII;ENSG00000134900;TPPII
ENSG00000172236_TPS1;ENSG00000172236;TPS1
ENSG00000172236_TPS2;ENSG00000172236;TPS2
ENSG00000172236_TPSB1;ENSG00000172236;TPSB1
ENSG00000133112_HRF;ENSG00000133112;HRF
ENSG00000133112_TCTP;ENSG00000133112;TCTP
ENSG00000133112_p02;ENSG00000133112;p02
ENSG00000133112_p23;ENSG00000133112;p23
ENSG00000274391_CT44;ENSG00000274391;CT44
ENSG00000274391_PTEN2;ENSG00000274391;PTEN2
ENSG00000124490_CRISP-2;ENSG00000124490;CRISP-2
ENSG00000124490_CT36;ENSG00000124490;CT36
ENSG00000124490_GAPDL5;ENSG00000124490;GAPDL5
ENSG00000124490_TPX1;ENSG00000124490;TPX1
ENSG00000124490_TSP1;ENSG00000124490;TSP1
ENSG00000120798_TR2;ENSG00000120798;TR2
ENSG00000177463_TAK1;ENSG00000177463;TAK1
ENSG00000177463_TR4;ENSG00000177463;TR4
ENSG00000166598_ECGP;ENSG00000166598;ECGP
ENSG00000166598_GP96;ENSG00000166598;GP96
ENSG00000166598_GRP94;ENSG00000166598;GRP94
ENSG00000166598_HEL-S-125m;ENSG00000166598;HEL-S-125m
ENSG00000166598_HEL35;ENSG00000166598;HEL35
ENSG00000166598_TRA1;ENSG00000166598;TRA1
ENSG00000056558_EBI6;ENSG00000056558;EBI6
ENSG00000056558_MGC:10353;ENSG00000056558;MGC:10353
ENSG00000127191_MGC:45012;ENSG00000127191;MGC:45012
ENSG00000127191_RNF117;ENSG00000127191;RNF117
ENSG00000127191_TRAP;ENSG00000127191;TRAP
ENSG00000127191_TRAP3;ENSG00000127191;TRAP3
ENSG00000131323_CAP-1;ENSG00000131323;CAP-1
ENSG00000131323_CAP1;ENSG00000131323;CAP1
ENSG00000131323_CD40bp;ENSG00000131323;CD40bp
ENSG00000131323_CRAF1;ENSG00000131323;CRAF1
ENSG00000131323_IIAE5;ENSG00000131323;IIAE5
ENSG00000131323_LAP1;ENSG00000131323;LAP1
ENSG00000131323_RNF118;ENSG00000131323;RNF118
ENSG00000082512_MGC:39780;ENSG00000082512;MGC:39780
ENSG00000082512_RNF84;ENSG00000082512;RNF84
ENSG00000175104_MGC:3310;ENSG00000175104;MGC:3310
ENSG00000175104_RNF85;ENSG00000175104;RNF85
ENSG00000259706_GRP94P1;ENSG00000259706;GRP94P1
ENSG00000259706_GRP94b;ENSG00000259706;GRP94b
ENSG00000259706_HSP;ENSG00000259706;HSP
ENSG00000259706_HSPCP2;ENSG00000259706;HSPCP2
ENSG00000259706_TRA1P1;ENSG00000259706;TRA1P1
ENSG00000259706_TRAP1;ENSG00000259706;TRAP1
ENSG00000170893_Pro-TRH;ENSG00000170893;Pro-TRH
ENSG00000170893_TRF;ENSG00000170893;TRF
ENSG00000174417_TRH-R;ENSG00000174417;TRH-R
ENSG00000163468_CCT-gamma;ENSG00000163468;CCT-gamma
ENSG00000163468_CCTG;ENSG00000163468;CCTG
ENSG00000163468_PIG48;ENSG00000163468;PIG48
ENSG00000163468_TCP-1-gamma;ENSG00000163468;TCP-1-gamma
ENSG00000163468_TRIC5;ENSG00000163468;TRIC5
ENSG00000038382_ARHGEF23;ENSG00000038382;ARHGEF23
ENSG00000038382_MEBAS;ENSG00000038382;MEBAS
ENSG00000038382_MRD44;ENSG00000038382;MRD44
ENSG00000038382_tgat;ENSG00000038382;tgat
ENSG00000087077_OIP-1;ENSG00000087077;OIP-1
ENSG00000087077_OIP1;ENSG00000087077;OIP1
ENSG00000087077_TRIP-6;ENSG00000087077;TRIP-6
ENSG00000087077_TRIP6i2;ENSG00000087077;TRIP6i2
ENSG00000087077_ZRP-1;ENSG00000087077;ZRP-1
ENSG00000067445_MAGE-d3;ENSG00000067445;MAGE-d3
ENSG00000067445_MAGED3;ENSG00000067445;MAGED3
ENSG00000144935_HTRP-1;ENSG00000144935;HTRP-1
ENSG00000144935_TRP1;ENSG00000144935;TRP1
ENSG00000138741_SCA41;ENSG00000138741;SCA41
ENSG00000138741_TRP3;ENSG00000138741;TRP3
ENSG00000133107_HTRP-4;ENSG00000133107;HTRP-4
ENSG00000133107_HTRP4;ENSG00000133107;HTRP4
ENSG00000133107_TRP4;ENSG00000133107;TRP4
ENSG00000072315_PPP1R159;ENSG00000072315;PPP1R159
ENSG00000072315_TRP5;ENSG00000072315;TRP5
ENSG00000137672_FSGS2;ENSG00000137672;FSGS2
ENSG00000137672_TRP6;ENSG00000137672;TRP6
ENSG00000142185_EREG1;ENSG00000142185;EREG1
ENSG00000142185_KNP3;ENSG00000142185;KNP3
ENSG00000142185_LTRPC2;ENSG00000142185;LTRPC2
ENSG00000142185_LTrpC-2;ENSG00000142185;LTrpC-2
ENSG00000142185_NUDT9H;ENSG00000142185;NUDT9H
ENSG00000142185_NUDT9L1;ENSG00000142185;NUDT9L1
ENSG00000142185_TRPC7;ENSG00000142185;TRPC7
ENSG00000104447_GC79;ENSG00000104447;GC79
ENSG00000104447_LGCR;ENSG00000104447;LGCR
ENSG00000211460_BCLF-1;ENSG00000211460;BCLF-1
ENSG00000211460_C3PO;ENSG00000211460;C3PO
ENSG00000211460_RCHF1;ENSG00000211460;RCHF1
ENSG00000211460_REHF-1;ENSG00000211460;REHF-1
ENSG00000211460_TBRBP;ENSG00000211460;TBRBP
ENSG00000211460_TRSLN;ENSG00000211460;TRSLN
ENSG00000165699_LAM;ENSG00000165699;LAM
ENSG00000165699_TSC;ENSG00000165699;TSC
ENSG00000103197_LAM;ENSG00000103197;LAM
ENSG00000103197_PPP1R160;ENSG00000103197;PPP1R160
ENSG00000103197_TSC4;ENSG00000103197;TSC4
ENSG00000074319_TSG10;ENSG00000074319;TSG10
ENSG00000074319_VPS23;ENSG00000074319;VPS23
ENSG00000134200_TSH-B;ENSG00000134200;TSH-B
ENSG00000134200_TSH-BETA;ENSG00000134200;TSH-BETA
ENSG00000165409_CHNG1;ENSG00000165409;CHNG1
ENSG00000165409_LGR3;ENSG00000165409;LGR3
ENSG00000165409_hTSHR-I;ENSG00000165409;hTSHR-I
ENSG00000116918_TRAX;ENSG00000116918;TRAX
ENSG00000258992_CT78;ENSG00000258992;CT78
ENSG00000258992_DYS14;ENSG00000258992;DYS14
ENSG00000258992_TSPY;ENSG00000258992;TSPY
ENSG00000258992_pJA923;ENSG00000258992;pJA923
ENSG00000189241_TSPYL;ENSG00000189241;TSPYL
ENSG00000032389_EIPR-1;ENSG00000032389;EIPR-1
ENSG00000032389_TSSC1;ENSG00000032389;TSSC1
ENSG00000181649_BRW1C;ENSG00000181649;BRW1C
ENSG00000181649_BWR1C;ENSG00000181649;BWR1C
ENSG00000181649_HLDA2;ENSG00000181649;HLDA2
ENSG00000181649_IPL;ENSG00000181649;IPL
ENSG00000181649_TSSC3;ENSG00000181649;TSSC3
ENSG00000128311_RDS;ENSG00000128311;RDS
ENSG00000104522_FX;ENSG00000104522;FX
ENSG00000104522_P35B;ENSG00000104522;P35B
ENSG00000104522_SDR4E1;ENSG00000104522;SDR4E1
ENSG00000113312_TPR1;ENSG00000113312;TPR1
ENSG00000168259_DJ11;ENSG00000168259;DJ11
ENSG00000168259_DJC7;ENSG00000168259;DJC7
ENSG00000168259_TPR2;ENSG00000168259;TPR2
ENSG00000168259_TTC2;ENSG00000168259;TTC2
ENSG00000182670_DCRR1;ENSG00000182670;DCRR1
ENSG00000182670_RNF105;ENSG00000182670;RNF105
ENSG00000182670_TPRDIII;ENSG00000182670;TPRDIII
ENSG00000243725_CNS1;ENSG00000243725;CNS1
ENSG00000125482_TTF-1;ENSG00000125482;TTF-1
ENSG00000125482_TTF-I;ENSG00000125482;TTF-I
ENSG00000112742_CT96;ENSG00000112742;CT96
ENSG00000112742_ESK;ENSG00000112742;ESK
ENSG00000112742_MPH1;ENSG00000112742;MPH1
ENSG00000112742_MPS1;ENSG00000112742;MPS1
ENSG00000112742_MPS1L1;ENSG00000112742;MPS1L1
ENSG00000112742_PYT;ENSG00000112742;PYT
ENSG00000155657_CMD1G;ENSG00000155657;CMD1G
ENSG00000155657_CMH9;ENSG00000155657;CMH9
ENSG00000155657_CMPD4;ENSG00000155657;CMPD4
ENSG00000155657_EOMFC;ENSG00000155657;EOMFC
ENSG00000155657_HMERF;ENSG00000155657;HMERF
ENSG00000155657_LGMD2J;ENSG00000155657;LGMD2J
ENSG00000155657_MYLK5;ENSG00000155657;MYLK5
ENSG00000155657_SALMY;ENSG00000155657;SALMY
ENSG00000155657_TMD;ENSG00000155657;TMD
ENSG00000137561_ATTP;ENSG00000137561;ATTP
ENSG00000137561_AVED;ENSG00000137561;AVED
ENSG00000137561_TTP1;ENSG00000137561;TTP1
ENSG00000137561_alphaTTP;ENSG00000137561;alphaTTP
ENSG00000166402_RDOB;ENSG00000166402;RDOB
ENSG00000166402_rd5;ENSG00000166402;rd5
ENSG00000118271_ATTR;ENSG00000118271;ATTR
ENSG00000118271_CTS;ENSG00000118271;CTS
ENSG00000118271_CTS1;ENSG00000118271;CTS1
ENSG00000118271_HEL111;ENSG00000118271;HEL111
ENSG00000118271_HsT2651;ENSG00000118271;HsT2651
ENSG00000118271_PALB;ENSG00000118271;PALB
ENSG00000118271_TBPA;ENSG00000118271;TBPA
ENSG00000127824_ALS22;ENSG00000127824;ALS22
ENSG00000127824_H2-ALPHA;ENSG00000127824;H2-ALPHA
ENSG00000127824_TUBA1;ENSG00000127824;TUBA1
ENSG00000198033_TUBA2;ENSG00000198033;TUBA2
ENSG00000198033_bA408E5.3;ENSG00000198033;bA408E5.3
ENSG00000137267_CDCBM5;ENSG00000137267;CDCBM5
ENSG00000137267_TUBB;ENSG00000137267;TUBB
ENSG00000137267_TUBB2;ENSG00000137267;TUBB2
ENSG00000131462_CDCBM4;ENSG00000131462;CDCBM4
ENSG00000131462_GCP-1;ENSG00000131462;GCP-1
ENSG00000131462_TUBG;ENSG00000131462;TUBG
ENSG00000131462_TUBGCP1;ENSG00000131462;TUBGCP1
ENSG00000178952_COXPD4;ENSG00000178952;COXPD4
ENSG00000178952_EF-TuMT;ENSG00000178952;EF-TuMT
ENSG00000178952_EFTU;ENSG00000178952;EFTU
ENSG00000178952_P43;ENSG00000178952;P43
ENSG00000112041_LCA15;ENSG00000112041;LCA15
ENSG00000112041_RP14;ENSG00000112041;RP14
ENSG00000112041_TUBL1;ENSG00000112041;TUBL1
ENSG00000104804_CT65;ENSG00000104804;CT65
ENSG00000104804_TUBL2;ENSG00000104804;TUBL2
ENSG00000078246_TUBL3;ENSG00000078246;TUBL3
ENSG00000100084_DGCR1;ENSG00000100084;DGCR1
ENSG00000100084_TUP1;ENSG00000100084;TUP1
ENSG00000100084_TUPLE1;ENSG00000100084;TUPLE1
ENSG00000122691_ACS3;ENSG00000122691;ACS3
ENSG00000122691_BPES2;ENSG00000122691;BPES2
ENSG00000122691_BPES3;ENSG00000122691;BPES3
ENSG00000122691_CRS;ENSG00000122691;CRS
ENSG00000122691_CRS1;ENSG00000122691;CRS1
ENSG00000122691_CSO;ENSG00000122691;CSO
ENSG00000122691_SCS;ENSG00000122691;SCS
ENSG00000122691_SWCOS;ENSG00000122691;SWCOS
ENSG00000122691_TWIST;ENSG00000122691;TWIST
ENSG00000122691_bHLHa38;ENSG00000122691;bHLHa38
ENSG00000117586_CD134L;ENSG00000117586;CD134L
ENSG00000117586_CD252;ENSG00000117586;CD252
ENSG00000117586_GP34;ENSG00000117586;GP34
ENSG00000117586_OX-40L;ENSG00000117586;OX-40L
ENSG00000117586_OX4OL;ENSG00000117586;OX4OL
ENSG00000117586_TNLG2B;ENSG00000117586;TNLG2B
ENSG00000117586_TXGP1;ENSG00000117586;TXGP1
ENSG00000186827_ACT35;ENSG00000186827;ACT35
ENSG00000186827_CD134;ENSG00000186827;CD134
ENSG00000186827_IMD16;ENSG00000186827;IMD16
ENSG00000186827_OX40;ENSG00000186827;OX40
ENSG00000186827_TXGP1L;ENSG00000186827;TXGP1L
ENSG00000074966_BTKL;ENSG00000074966;BTKL
ENSG00000074966_PSCTK5;ENSG00000074966;PSCTK5
ENSG00000074966_PTK4;ENSG00000074966;PTK4
ENSG00000074966_RLK;ENSG00000074966;RLK
ENSG00000074966_TKL;ENSG00000074966;TKL
ENSG00000136810_TRDX;ENSG00000136810;TRDX
ENSG00000136810_TRX;ENSG00000136810;TRX
ENSG00000136810_TRX1;ENSG00000136810;TRX1
ENSG00000198431_GRIM-12;ENSG00000198431;GRIM-12
ENSG00000198431_TR;ENSG00000198431;TR
ENSG00000198431_TR1;ENSG00000198431;TR1
ENSG00000198431_TRXR1;ENSG00000198431;TRXR1
ENSG00000198431_TXNR;ENSG00000198431;TXNR
ENSG00000105397_IMD35;ENSG00000105397;IMD35
ENSG00000105397_JTK1;ENSG00000105397;JTK1
ENSG00000176890_HST422;ENSG00000176890;HST422
ENSG00000176890_TMS;ENSG00000176890;TMS
ENSG00000176890_TS;ENSG00000176890;TS
ENSG00000077498_ATN;ENSG00000077498;ATN
ENSG00000077498_CMM8;ENSG00000077498;CMM8
ENSG00000077498_OCA1;ENSG00000077498;OCA1
ENSG00000077498_OCA1A;ENSG00000077498;OCA1A
ENSG00000077498_OCAIA;ENSG00000077498;OCAIA
ENSG00000077498_SHEP3;ENSG00000077498;SHEP3
ENSG00000092445_BYK;ENSG00000092445;BYK
ENSG00000092445_Dtk;ENSG00000092445;Dtk
ENSG00000092445_Etk-2;ENSG00000092445;Etk-2
ENSG00000092445_RSE;ENSG00000092445;RSE
ENSG00000092445_Rek;ENSG00000092445;Rek
ENSG00000092445_Sky;ENSG00000092445;Sky
ENSG00000092445_Tif;ENSG00000092445;Tif
ENSG00000011600_DAP12;ENSG00000011600;DAP12
ENSG00000011600_KARAP;ENSG00000011600;KARAP
ENSG00000011600_PLOSL;ENSG00000011600;PLOSL
ENSG00000107165_CAS2;ENSG00000107165;CAS2
ENSG00000107165_CATB;ENSG00000107165;CATB
ENSG00000107165_GP75;ENSG00000107165;GP75
ENSG00000107165_OCA3;ENSG00000107165;OCA3
ENSG00000107165_TRP;ENSG00000107165;TRP
ENSG00000107165_TRP1;ENSG00000107165;TRP1
ENSG00000107165_TYRP;ENSG00000107165;TYRP
ENSG00000107165_b-PROTEIN;ENSG00000107165;b-PROTEIN
ENSG00000160201_FP793;ENSG00000160201;FP793
ENSG00000160201_RN;ENSG00000160201;RN
ENSG00000160201_RNU2AF1;ENSG00000160201;RNU2AF1
ENSG00000160201_U2AF35;ENSG00000160201;U2AF35
ENSG00000160201_U2AFBP;ENSG00000160201;U2AFBP
ENSG00000221983_CEP52;ENSG00000221983;CEP52
ENSG00000221983_HUBCEP52;ENSG00000221983;HUBCEP52
ENSG00000221983_L40;ENSG00000221983;L40
ENSG00000221983_RPL40;ENSG00000221983;RPL40
ENSG00000170315_HEL-S-50;ENSG00000170315;HEL-S-50
ENSG00000150991_HMG20;ENSG00000150991;HMG20
ENSG00000130985_A1S9;ENSG00000130985;A1S9
ENSG00000130985_A1S9T;ENSG00000130985;A1S9T
ENSG00000130985_A1ST;ENSG00000130985;A1ST
ENSG00000130985_AMCX1;ENSG00000130985;AMCX1
ENSG00000130985_CFAP124;ENSG00000130985;CFAP124
ENSG00000130985_GXP1;ENSG00000130985;GXP1
ENSG00000130985_POC20;ENSG00000130985;POC20
ENSG00000130985_SMAX2;ENSG00000130985;SMAX2
ENSG00000130985_UBA1A;ENSG00000130985;UBA1A
ENSG00000130985_UBE1;ENSG00000130985;UBE1
ENSG00000130985_UBE1X;ENSG00000130985;UBE1X
ENSG00000182179_D8;ENSG00000182179;D8
ENSG00000182179_UBA1B;ENSG00000182179;UBA1B
ENSG00000182179_UBE1L;ENSG00000182179;UBE1L
ENSG00000182179_UBE2;ENSG00000182179;UBE2
ENSG00000077721_HHR6A;ENSG00000077721;HHR6A
ENSG00000077721_MRXS30;ENSG00000077721;MRXS30
ENSG00000077721_MRXSN;ENSG00000077721;MRXSN
ENSG00000077721_RAD6A;ENSG00000077721;RAD6A
ENSG00000077721_UBC2;ENSG00000077721;UBC2
ENSG00000119048_E2-17kDa;ENSG00000119048;E2-17kDa
ENSG00000119048_HHR6B;ENSG00000119048;HHR6B
ENSG00000119048_HR6B;ENSG00000119048;HR6B
ENSG00000119048_RAD6B;ENSG00000119048;RAD6B
ENSG00000119048_UBC2;ENSG00000119048;UBC2
ENSG00000072401_E2(17)KB1;ENSG00000072401;E2(17)KB1
ENSG00000072401_SFT;ENSG00000072401;SFT
ENSG00000072401_UBC4/5;ENSG00000072401;UBC4/5
ENSG00000072401_UBCH5;ENSG00000072401;UBCH5
ENSG00000072401_UBCH5A;ENSG00000072401;UBCH5A
ENSG00000131508_E2(17)KB2;ENSG00000131508;E2(17)KB2
ENSG00000131508_PUBC1;ENSG00000131508;PUBC1
ENSG00000131508_UBC4;ENSG00000131508;UBC4
ENSG00000131508_UBC4/5;ENSG00000131508;UBC4/5
ENSG00000131508_UBCH4;ENSG00000131508;UBCH4
ENSG00000131508_UBCH5B;ENSG00000131508;UBCH5B
ENSG00000109332_E2(17)KB3;ENSG00000109332;E2(17)KB3
ENSG00000109332_UBC4/5;ENSG00000109332;UBC4/5
ENSG00000109332_UBCH5C;ENSG00000109332;UBCH5C
ENSG00000170142_UBCH6;ENSG00000170142;UBCH6
ENSG00000182247_UBCH8;ENSG00000182247;UBCH8
ENSG00000132388_E217K;ENSG00000132388;E217K
ENSG00000132388_UBC7;ENSG00000132388;UBC7
ENSG00000132388_UBE2G;ENSG00000132388;UBE2G
ENSG00000184787_UBC7;ENSG00000184787;UBC7
ENSG00000186591_E2-20K;ENSG00000186591;E2-20K
ENSG00000186591_GID3;ENSG00000186591;GID3
ENSG00000186591_UBC8;ENSG00000186591;UBC8
ENSG00000186591_UBCH;ENSG00000186591;UBCH
ENSG00000186591_UBCH2;ENSG00000186591;UBCH2
ENSG00000103275_C358B7.1;ENSG00000103275;C358B7.1
ENSG00000103275_P18;ENSG00000103275;P18
ENSG00000103275_UBC9;ENSG00000103275;UBC9
ENSG00000185651_E2-F1;ENSG00000185651;E2-F1
ENSG00000185651_L-UBC;ENSG00000185651;L-UBC
ENSG00000185651_UBCH7;ENSG00000185651;UBCH7
ENSG00000185651_UbcM4;ENSG00000185651;UbcM4
ENSG00000177889_HEL-S-71;ENSG00000177889;HEL-S-71
ENSG00000177889_UBC13;ENSG00000177889;UBC13
ENSG00000177889_UBCHBEN; UBC13;ENSG00000177889;UBCHBEN; UBC13
ENSG00000177889_UbcH-ben;ENSG00000177889;UbcH-ben
ENSG00000177889_UbcH13;ENSG00000177889;UbcH13
ENSG00000244687_CIR1;ENSG00000244687;CIR1
